user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken
37823,3120,Mobile App Development with Swift,Emma Harris,6.7,No,Beginner,4.1,16210,319.55,0.653,No,8.03,2
41877,7488,Networking and System Administration,Charlotte King,37.8,Yes,Advanced,4.6,5771,469.4,0.692,Yes,18.81,2
28553,5758,Fitness and Nutrition Coaching,Alexander Young,90.8,Yes,Intermediate,3.8,26199,479.95,0.627,Yes,1,2
34550,6557,Project Management Fundamentals,Sarah Lee,30.2,No,Beginner,4,41437,48.73,0.443,Yes,7.7,2
24915,6198,Cloud Computing Essentials,James Clark,68.1,Yes,Intermediate,4.5,33751,77.14,0.742,Yes,26.73,4
43831,9434,Stock Market and Trading Strategies,Isabella Scott,58.3,Yes,Advanced,4.1,29700,313.77,0.729,Yes,1,1
44543,486,Fitness and Nutrition Coaching,William Thomas,5.8,Yes,Intermediate,2.5,13029,404.65,0.841,Yes,16.58,6
22334,6164,Networking and System Administration,Alexander Young,95.4,Yes,Intermediate,3.5,33801,293.93,0.671,Yes,6.97,6
15959,5185,Mobile App Development with Swift,Olivia Taylor,6.5,Yes,Beginner,3.9,46277,211.41,0.443,Yes,5.22,3
20955,1443,DevOps and Continuous Deployment,William Thomas,65.4,No,Advanced,2.7,44475,271.17,0.563,Yes,27.97,8
9639,7816,Fitness and Nutrition Coaching,Dr. Mia Walker,8.7,No,Intermediate,4.1,44809,267.28,0.667,Yes,32.9,8
34148,2696,DevOps and Continuous Deployment,Prof. Emily Johnson,96.3,Yes,Advanced,4,13708,230.51,0.727,Yes,26.52,3
9676,1986,Ethical Hacking Masterclass,Alexander Young,60.6,Yes,Advanced,4.6,13365,449.64,0.605,Yes,15.23,4
24055,4636,Fitness and Nutrition Coaching,Dr. Robert Davis,93.7,Yes,Beginner,4.5,26407,282.39,0.509,Yes,22.34,3
43035,5036,Blockchain and Decentralized Applications,David Wilson,61.8,No,Intermediate,3.3,5329,203.66,0.76,Yes,31.6,0
31662,4112,Python for Beginners,Ethan Hall,59.9,Yes,Beginner,3.3,41288,221.94,0.668,Yes,25.9,8
17185,2507,Personal Finance and Wealth Building,Charlotte King,59.7,No,Intermediate,5,31694,390.81,0.602,Yes,1,6
47964,2033,Advanced Machine Learning,Ethan Hall,48.9,No,Advanced,3.6,24863,376.22,0.846,Yes,1,6
25823,7118,Advanced Machine Learning,Daniel White,24,Yes,Beginner,3.3,25485,466.68,0.467,No,11.36,3
10930,1148,Game Development with Unity,Dr. Robert Davis,37.7,No,Intermediate,3.5,36604,404.54,0.908,Yes,28.87,6
5268,2593,Graphic Design with Canva,Charlotte King,31.8,Yes,Advanced,3.1,27989,285.04,0.714,Yes,22.78,5
36026,6664,DevOps and Continuous Deployment,Dr. John Smith,19.8,Yes,Intermediate,2.6,25441,495.59,0.528,Yes,29.85,7
12070,6889,Cloud Computing Essentials,Jessica Martinez,74.1,Yes,Intermediate,4,29909,96.21,0.968,No,41.39,8
982,3876,Cybersecurity for Professionals,Sophia Anderson,59.8,Yes,Intermediate,3.4,31256,303.36,0.703,No,37.52,3
43437,6503,Blockchain and Decentralized Applications,Benjamin Lewis,17.4,Yes,Beginner,2.7,28093,300.55,0.793,No,30.32,4
18473,1749,Blockchain and Decentralized Applications,Jessica Martinez,11.4,Yes,Beginner,3.1,14077,52.05,0.675,Yes,36.33,7
19337,5969,Python for Beginners,David Wilson,67.6,Yes,Advanced,3.1,15820,186.58,0.727,Yes,25.18,7
25588,4647,Graphic Design with Canva,William Thomas,72,No,Beginner,4.5,31782,375.96,0.694,No,23.53,6
11657,3191,Photography and Video Editing,Alexander Young,72.7,Yes,Beginner,3.9,46338,194.09,0.813,Yes,26.81,7
27327,8629,Python for Beginners,Jessica Martinez,71,No,Beginner,4,3409,257.76,0.825,Yes,39.16,3
18511,9769,Fundamentals of Digital Marketing,Emma Harris,89.3,No,Beginner,3,45719,341.1,0.921,Yes,10.96,11
40832,1513,Cybersecurity for Professionals,Daniel White,28.6,Yes,Beginner,3.7,21836,481.96,0.637,Yes,8.72,5
18976,9956,Fitness and Nutrition Coaching,Emma Harris,42.8,Yes,Intermediate,4,47416,276.69,0.672,Yes,18.41,4
9666,3108,Advanced Machine Learning,Michael Brown,20.3,Yes,Intermediate,3.8,22739,21.03,0.665,Yes,25.85,1
27098,503,Advanced Machine Learning,Alexander Young,55.9,Yes,Advanced,3.5,48972,298.59,0.861,Yes,33.5,3
25742,7429,Blockchain and Decentralized Applications,Olivia Taylor,29.1,No,Beginner,4.4,46874,99.16,0.909,Yes,29.86,4
6438,9137,Mobile App Development with Swift,Liam Adams,52.1,Yes,Advanced,3.9,33779,193.8,0.792,Yes,2.17,7
25186,324,Python for Beginners,Charlotte King,77,No,Intermediate,3.2,25439,432.98,0.779,Yes,1,7
10376,1953,Mobile App Development with Swift,Charlotte King,62.8,No,Advanced,4.4,31785,320.02,0.697,Yes,13.41,2
27108,4665,Mobile App Development with Swift,Michael Brown,70.6,Yes,Intermediate,4.2,40118,107.73,0.979,Yes,4.23,2
30485,7348,Game Development with Unity,Michael Brown,5,Yes,Beginner,2.5,5450,441.92,0.964,No,13.26,7
35630,2371,Blockchain and Decentralized Applications,Alexander Young,54.7,Yes,Intermediate,2.2,38151,211.7,0.709,Yes,1.55,5
45611,2504,Ethical Hacking Masterclass,Dr. John Smith,42.1,Yes,Beginner,4,28877,283.17,0.723,Yes,61.89,6
25836,2583,Python for Beginners,Emma Harris,59.5,Yes,Beginner,3.9,13567,386.87,0.986,Yes,25.63,6
29744,8475,Advanced Machine Learning,Sophia Anderson,92.4,Yes,Intermediate,4.7,39367,139.03,0.605,Yes,15.93,10
30918,418,Python for Beginners,James Clark,50.2,Yes,Beginner,4.8,29255,267.75,0.7,Yes,8.93,5
38996,4289,Photography and Video Editing,William Thomas,42.2,Yes,Beginner,4.1,12323,71.98,0.898,Yes,3.43,10
11425,4617,Blockchain and Decentralized Applications,Emma Harris,66.8,Yes,Beginner,3.6,36642,218.35,0.478,Yes,42.05,7
9644,5875,AI for Business Leaders,Olivia Taylor,65.7,No,Intermediate,3.7,13779,331.07,0.802,Yes,38.1,7
10311,537,Personal Finance and Wealth Building,Dr. John Smith,65,Yes,Intermediate,4.5,19760,173.95,0.799,No,22.84,7
18952,7570,Photography and Video Editing,Alexander Young,53.8,Yes,Advanced,4.1,5581,179.94,0.921,Yes,23.24,2
26569,1015,Networking and System Administration,Alexander Young,9,No,Beginner,1.9,48629,499.78,0.834,Yes,37.94,2
15234,4337,Python for Beginners,Olivia Taylor,66.4,Yes,Advanced,4.6,6813,421.82,0.639,Yes,22.3,5
13201,283,Mobile App Development with Swift,Isabella Scott,60.6,Yes,Advanced,5,5353,430.51,0.741,Yes,3.64,6
21549,7689,Game Development with Unity,Jessica Martinez,80.7,No,Beginner,4.6,44483,271.6,0.726,Yes,32.99,7
10533,4812,Public Speaking Mastery,Prof. Emily Johnson,53.3,Yes,Advanced,2.4,45918,216.53,0.748,Yes,6.45,1
23466,9912,Cybersecurity for Professionals,Isabella Scott,28.7,No,Beginner,3.5,49505,126.51,0.79,Yes,36.48,3
21292,7283,Public Speaking Mastery,David Wilson,43.1,Yes,Beginner,4.2,32708,423.04,0.934,Yes,24.77,3
42449,2095,Cybersecurity for Professionals,Olivia Taylor,90,Yes,Intermediate,3.5,27834,133.42,0.707,Yes,29.08,4
30581,6994,Personal Finance and Wealth Building,Dr. Robert Davis,65.7,No,Intermediate,3.1,18607,175.43,0.831,Yes,18.14,4
26150,9870,Public Speaking Mastery,Dr. Robert Davis,28.7,Yes,Beginner,3.9,2784,269.83,0.573,Yes,8.62,5
21347,9812,Personal Finance and Wealth Building,Charlotte King,60.1,Yes,Intermediate,5,32962,280.2,0.737,Yes,4.47,4
10620,8891,Fitness and Nutrition Coaching,Emma Harris,64.9,Yes,Intermediate,2.1,25182,446,0.685,Yes,23.05,4
39919,9669,Cloud Computing Essentials,Daniel White,18.3,No,Beginner,3.9,29317,116.02,0.769,Yes,18.52,5
1767,3073,Graphic Design with Canva,Michael Brown,84,Yes,Beginner,4.7,6163,221.38,0.758,Yes,7.9,9
3550,4295,Cybersecurity for Professionals,Benjamin Lewis,63,No,Beginner,4.5,11372,303.3,0.854,Yes,34.6,2
18694,6509,Project Management Fundamentals,David Wilson,6.9,Yes,Beginner,4.4,24261,127.18,0.177,No,1,11
31923,8788,Data Visualization with Tableau,Emma Harris,9.8,Yes,Advanced,2.8,46176,286.56,0.561,Yes,26.59,13
42403,6592,Networking and System Administration,Dr. Robert Davis,17.6,Yes,Intermediate,3,26355,287.51,0.761,Yes,1,3
34745,8028,Public Speaking Mastery,Ethan Hall,26.7,Yes,Beginner,4,28795,308.94,0.889,Yes,33.3,7
48329,6167,Networking and System Administration,Dr. Mia Walker,6,Yes,Advanced,3.9,23604,444.7,0.807,Yes,34.86,4
12166,5768,Advanced Machine Learning,Prof. Emily Johnson,59.4,Yes,Beginner,5,34807,76.27,0.932,Yes,13.09,9
23565,7376,Graphic Design with Canva,Sophia Anderson,61.1,Yes,Beginner,3.9,11906,428.84,0.621,No,30.84,7
35259,169,Graphic Design with Canva,Dr. Mia Walker,22.1,Yes,Beginner,4.2,29184,62.63,0.951,Yes,31.49,6
25302,944,DevOps and Continuous Deployment,David Wilson,34.1,Yes,Beginner,3.9,22917,434.49,0.693,Yes,43.07,6
44764,6982,Public Speaking Mastery,David Wilson,5.9,Yes,Beginner,3.4,3864,407.27,0.834,Yes,17.35,4
20766,2507,Fitness and Nutrition Coaching,Liam Adams,48.7,Yes,Beginner,3.7,30944,120.45,0.696,Yes,15.02,3
44788,3405,Stock Market and Trading Strategies,Dr. Robert Davis,97.8,Yes,Beginner,3.8,32539,131.36,0.716,Yes,24.54,5
7426,4017,Fundamentals of Digital Marketing,Olivia Taylor,74.9,No,Intermediate,5,48419,376.92,0.7,No,1,6
12858,1410,Photography and Video Editing,David Wilson,65.9,Yes,Intermediate,3.7,6098,103.26,0.923,Yes,1,3
27464,9535,Cloud Computing Essentials,Michael Brown,44.6,No,Beginner,3.5,42472,462.44,0.641,No,15.73,3
22445,8077,Public Speaking Mastery,Benjamin Lewis,69.2,No,Advanced,5,39408,71.76,0.703,Yes,2.23,6
41458,8915,DevOps and Continuous Deployment,Charlotte King,79.2,Yes,Beginner,4.3,40251,223.5,0.718,Yes,19.11,5
36745,1953,Graphic Design with Canva,David Wilson,69.1,Yes,Beginner,3.3,45139,317.39,0.994,Yes,33.95,4
14206,4471,Project Management Fundamentals,Jessica Martinez,33.8,Yes,Intermediate,3.1,32944,166.45,0.785,Yes,3.13,2
705,9497,Cybersecurity for Professionals,Liam Adams,73.5,No,Advanced,3.2,48267,67.81,0.875,Yes,31.31,4
5453,5094,Networking and System Administration,David Wilson,9.7,No,Intermediate,3.9,23276,55.16,0.663,No,29.19,4
45618,5661,Photography and Video Editing,Alexander Young,29.6,No,Beginner,4.5,27415,61.51,0.834,Yes,9.18,4
38863,237,Data Visualization with Tableau,David Wilson,26.6,Yes,Beginner,3.9,15790,445.51,1,Yes,17.59,14
3682,8873,Data Visualization with Tableau,Sophia Anderson,43.8,Yes,Intermediate,3.4,24853,116.35,0.67,Yes,41.45,8
20523,8559,Mobile App Development with Swift,Olivia Taylor,60.7,No,Intermediate,3.5,3544,93.17,0.695,Yes,24.36,2
18301,2647,Game Development with Unity,Prof. Emily Johnson,91.8,Yes,Advanced,4,21168,218.65,0.631,Yes,24.09,1
9567,1027,Networking and System Administration,Benjamin Lewis,30.4,Yes,Advanced,4.1,30192,424.51,0.833,Yes,16.81,10
7502,6334,Game Development with Unity,Daniel White,32.8,No,Intermediate,2.9,5075,203.7,0.766,Yes,18.97,4
1846,2834,Python for Beginners,William Thomas,29.1,Yes,Beginner,3.7,27826,314.79,0.844,Yes,4.37,4
39182,6729,Graphic Design with Canva,David Wilson,39.6,No,Beginner,4.2,48800,203.57,0.82,Yes,37.4,1
40759,2068,Stock Market and Trading Strategies,Benjamin Lewis,50.2,Yes,Intermediate,3,47755,137.35,0.685,Yes,1,2
42397,984,Advanced Machine Learning,David Wilson,95.1,Yes,Beginner,5,41576,345.57,0.792,Yes,36.61,5
13231,2257,Personal Finance and Wealth Building,Alexander Young,48.7,Yes,Intermediate,3.2,40772,451.29,1,Yes,27.53,4
17755,4205,Public Speaking Mastery,Benjamin Lewis,34.5,Yes,Beginner,4.3,20102,430.42,0.423,Yes,28.43,3
34405,4223,AI for Business Leaders,James Clark,19,No,Beginner,3.5,32017,305.08,0.777,Yes,32.25,4
22565,1990,Data Visualization with Tableau,Dr. John Smith,23.1,No,Advanced,3.3,32718,50.58,0.788,Yes,38.68,3
32363,7774,Fundamentals of Digital Marketing,William Thomas,18.1,Yes,Beginner,4.7,3910,224.63,0.963,No,29.18,9
18228,2118,Cloud Computing Essentials,Jessica Martinez,9.5,Yes,Intermediate,3.7,41949,458.39,0.909,Yes,29.79,10
24761,5767,Fundamentals of Digital Marketing,Ethan Hall,38.4,Yes,Intermediate,4.6,45107,402.8,0.806,Yes,18.89,4
29724,6937,Mobile App Development with Swift,David Wilson,64.1,Yes,Intermediate,4.2,45437,128.22,0.48,Yes,10.34,7
47476,2243,Cybersecurity for Professionals,Dr. John Smith,6.4,Yes,Beginner,2.3,14312,365.83,0.886,Yes,52.77,7
17216,6863,Advanced Machine Learning,Sarah Lee,42.3,Yes,Advanced,5,46084,193.98,0.435,Yes,33.38,4
5539,580,Python for Beginners,Emma Harris,58,No,Intermediate,4,22350,43.06,0.724,Yes,9.8,5
21700,8512,Project Management Fundamentals,Alexander Young,40.2,No,Intermediate,4.5,2857,381.72,0.923,Yes,18.89,5
43086,4830,Data Visualization with Tableau,Sophia Anderson,31.1,No,Advanced,4.1,38310,208.59,0.926,Yes,11.45,6
12455,5319,Networking and System Administration,Benjamin Lewis,78.4,Yes,Advanced,4.3,41418,141.65,0.585,Yes,14.59,2
48218,9394,Personal Finance and Wealth Building,Liam Adams,26.9,Yes,Advanced,4,17749,251.79,0.81,Yes,9.52,9
41224,7211,Personal Finance and Wealth Building,Emma Harris,54.6,Yes,Advanced,3,49315,208.87,0.417,Yes,7.67,3
21712,9664,Python for Beginners,Dr. Mia Walker,82.5,Yes,Advanced,5,42003,190.25,0.814,Yes,33.21,2
15060,2570,AI for Business Leaders,Liam Adams,28.9,Yes,Advanced,3,25983,176.59,0.637,Yes,19.91,10
48399,9294,Ethical Hacking Masterclass,Charlotte King,10.4,Yes,Beginner,4.5,17591,234.93,0.776,No,53.6,4
1287,2963,Blockchain and Decentralized Applications,Dr. Robert Davis,75.5,No,Beginner,4.2,29611,245.73,0.431,Yes,30.93,5
34298,8225,Fundamentals of Digital Marketing,Michael Brown,27.7,Yes,Advanced,2.6,33076,359.02,0.818,Yes,34.23,9
42769,6462,Cybersecurity for Professionals,Isabella Scott,71.9,No,Intermediate,3.1,42281,264.81,0.664,Yes,29.09,5
39424,1141,Mobile App Development with Swift,Liam Adams,65.6,Yes,Beginner,4.2,21666,218.61,0.811,Yes,1,4
34646,7619,Blockchain and Decentralized Applications,Sophia Anderson,26.4,Yes,Beginner,4.5,45049,31.79,0.55,Yes,10.39,3
42710,9758,Data Visualization with Tableau,Alexander Young,31.1,Yes,Beginner,2,47389,447.77,0.295,No,16.74,5
26486,7003,Graphic Design with Canva,Sophia Anderson,51.5,No,Beginner,5,44257,290.98,0.518,Yes,14.75,3
32268,4644,Ethical Hacking Masterclass,Daniel White,95.9,Yes,Beginner,3.9,25322,308.68,0.674,Yes,21.67,5
45824,4470,Networking and System Administration,Dr. John Smith,83.1,Yes,Beginner,4.4,44919,356.14,0.957,Yes,40.81,5
27087,4708,Cloud Computing Essentials,Liam Adams,11,Yes,Intermediate,4,26261,360.21,0.97,Yes,20.09,7
16485,6288,Mobile App Development with Swift,Dr. Mia Walker,58.9,Yes,Beginner,4.2,46941,317.55,0.711,Yes,29.24,4
3088,593,Fitness and Nutrition Coaching,Sophia Anderson,61.2,Yes,Beginner,3.3,2535,308.74,0.804,Yes,1,3
38597,6163,Fitness and Nutrition Coaching,Emma Harris,40.7,Yes,Beginner,2.1,14810,201.58,0.596,Yes,1,0
18676,2211,Python for Beginners,Ethan Hall,54.6,Yes,Advanced,4.1,44549,72.46,0.599,Yes,36.08,4
24681,5414,Advanced Machine Learning,Ethan Hall,52.6,No,Beginner,3.4,41821,98.97,1,Yes,28.99,5
17078,5306,Data Visualization with Tableau,Michael Brown,22.4,Yes,Beginner,3.6,38483,25.11,0.697,Yes,1,6
38175,8368,Public Speaking Mastery,Alexander Young,27.4,Yes,Advanced,3,36805,95.55,0.424,Yes,14.69,4
11433,6335,Stock Market and Trading Strategies,William Thomas,95,Yes,Intermediate,4.5,29144,196.52,0.715,Yes,5.31,10
3492,3931,Fundamentals of Digital Marketing,Liam Adams,11,Yes,Beginner,4.1,13073,266.97,0.668,Yes,14.2,6
46127,7219,Game Development with Unity,Charlotte King,14.7,No,Intermediate,3.3,42697,147.44,0.921,No,34.75,6
46123,834,Advanced Machine Learning,Liam Adams,5.6,Yes,Advanced,5,29889,278.93,0.893,Yes,15.33,9
3393,9333,Networking and System Administration,Olivia Taylor,9.4,Yes,Intermediate,4,34259,372.15,0.853,Yes,12.09,5
2269,1905,Project Management Fundamentals,William Thomas,17.2,Yes,Beginner,4.2,14764,111.35,0.709,Yes,7.65,2
38401,335,Cloud Computing Essentials,Isabella Scott,56.3,Yes,Beginner,4.4,29947,344.02,0.508,Yes,22.02,6
36552,4216,AI for Business Leaders,Dr. Robert Davis,64.2,No,Beginner,3.5,31321,73.97,0.919,Yes,21.49,5
28089,3648,Stock Market and Trading Strategies,Sophia Anderson,99.1,Yes,Intermediate,4.1,23112,303.02,0.813,Yes,1.44,7
14480,9179,Project Management Fundamentals,David Wilson,80.1,Yes,Beginner,3.4,12441,319.17,0.779,Yes,13.76,2
25466,4667,Stock Market and Trading Strategies,Dr. Robert Davis,61,No,Beginner,4.5,39904,22.68,0.516,No,27.69,6
48156,9558,Stock Market and Trading Strategies,Dr. John Smith,24.2,Yes,Advanced,2.7,1944,302.37,0.508,Yes,15.13,6
22358,7951,Advanced Machine Learning,Ethan Hall,19.8,No,Intermediate,3.3,14951,174.94,0.444,Yes,26.16,6
5970,4344,Personal Finance and Wealth Building,Dr. Robert Davis,75.7,No,Beginner,3.4,8622,118.22,0.68,Yes,1,9
8982,5485,AI for Business Leaders,Dr. Mia Walker,80.9,Yes,Beginner,4.7,12057,390.73,0.967,Yes,15.67,8
21033,47,AI for Business Leaders,Ethan Hall,91.2,Yes,Intermediate,4.7,43179,233.87,0.838,Yes,42.96,7
41619,5326,Advanced Machine Learning,Michael Brown,98.6,No,Advanced,2.7,45245,222.16,0.796,Yes,39.63,4
24409,4420,Public Speaking Mastery,Liam Adams,32.1,Yes,Beginner,3.1,43365,181.42,0.836,Yes,25.79,5
24242,9076,Public Speaking Mastery,Liam Adams,55.4,No,Beginner,3.3,19619,341.65,0.879,Yes,21.48,4
47941,589,Data Visualization with Tableau,Sophia Anderson,69.7,No,Beginner,3,35433,400.97,0.747,Yes,12.06,6
17403,7429,Networking and System Administration,James Clark,77.2,Yes,Intermediate,3.6,35256,246.79,0.842,No,20,7
25767,1128,Ethical Hacking Masterclass,Michael Brown,99.7,No,Beginner,2.4,3972,431.19,0.556,Yes,32.33,5
3658,1658,Ethical Hacking Masterclass,Alexander Young,90.7,No,Beginner,3.3,19512,278.07,0.918,Yes,40.62,2
21231,7021,Project Management Fundamentals,Benjamin Lewis,51.2,No,Beginner,4.2,27124,309.32,0.988,Yes,16.65,10
18681,485,Photography and Video Editing,Prof. Emily Johnson,7.5,No,Beginner,3.4,49197,280.86,0.953,Yes,16.02,3
17159,4296,Ethical Hacking Masterclass,Dr. Mia Walker,7.9,Yes,Beginner,4.7,5708,193.36,0.857,No,18.33,5
19196,6968,Cloud Computing Essentials,Sophia Anderson,69.6,Yes,Advanced,3.2,30475,493.34,0.621,Yes,38.5,7
42341,1319,Photography and Video Editing,Dr. Mia Walker,90.6,No,Intermediate,3.9,7231,436.61,0.7,Yes,10.96,0
35951,2515,AI for Business Leaders,Daniel White,16.7,Yes,Beginner,4.3,30507,488.62,0.984,Yes,53.45,2
12980,3150,Data Visualization with Tableau,James Clark,89.8,Yes,Beginner,4.4,46229,65.11,0.63,Yes,11.48,6
7868,7044,Blockchain and Decentralized Applications,David Wilson,76,Yes,Intermediate,4.1,31987,145.5,0.734,Yes,4.42,7
15156,8943,Public Speaking Mastery,Isabella Scott,21.6,Yes,Beginner,2.8,49404,396.28,0.706,Yes,32.68,3
13007,6277,Mobile App Development with Swift,David Wilson,94.9,No,Advanced,4.2,10837,277.05,0.795,Yes,9.36,3
4330,2924,Game Development with Unity,David Wilson,29.5,Yes,Advanced,4.6,31210,396.29,0.621,No,36.14,6
22552,6406,Mobile App Development with Swift,Dr. Robert Davis,56.5,No,Beginner,4.8,7495,336.99,0.602,Yes,15.86,6
35866,7656,Ethical Hacking Masterclass,Olivia Taylor,99,No,Beginner,2.5,47467,366.89,0.653,No,24.49,6
1405,9062,Ethical Hacking Masterclass,Charlotte King,69.6,Yes,Beginner,4,19267,224.38,0.669,No,1,10
37870,3689,Mobile App Development with Swift,Benjamin Lewis,58.4,Yes,Beginner,3.9,37882,160.52,0.951,Yes,28.92,6
1370,9143,Personal Finance and Wealth Building,James Clark,42,Yes,Advanced,5,10412,324.87,0.731,Yes,12.84,5
39434,8826,Data Visualization with Tableau,Jessica Martinez,80.1,No,Intermediate,3.4,17804,237.11,0.658,Yes,1,8
18449,5587,Data Visualization with Tableau,Alexander Young,73.6,Yes,Beginner,3.9,15255,147.03,0.311,Yes,42.27,6
35534,1514,Cybersecurity for Professionals,Dr. Mia Walker,83.9,Yes,Beginner,3.9,28924,359.1,0.864,Yes,40.28,6
24176,4818,AI for Business Leaders,Dr. Mia Walker,88.8,Yes,Advanced,4.8,40084,401.24,0.635,Yes,1,6
717,8447,Advanced Machine Learning,Ethan Hall,52.2,Yes,Beginner,4.2,47452,162.41,0.76,Yes,1,6
13851,7957,Personal Finance and Wealth Building,Sarah Lee,23.2,No,Intermediate,5,9858,66.86,0.314,Yes,6.71,8
1712,1381,AI for Business Leaders,Charlotte King,13.4,Yes,Beginner,4,29520,465.04,0.584,Yes,1,4
25802,9404,DevOps and Continuous Deployment,Michael Brown,13.5,Yes,Beginner,4.6,35455,181.11,0.787,Yes,23.23,5
21752,2513,Fitness and Nutrition Coaching,Liam Adams,19.4,No,Intermediate,3.3,29352,251.97,0.43,Yes,20.59,4
39030,5791,Personal Finance and Wealth Building,Daniel White,96.4,Yes,Advanced,4,47903,74.37,0.613,No,3.16,3
49161,4821,DevOps and Continuous Deployment,David Wilson,72.3,Yes,Intermediate,4.4,8204,432.71,0.438,Yes,29.16,6
25174,6259,Game Development with Unity,Benjamin Lewis,66.5,Yes,Beginner,3.9,24501,310.5,0.81,Yes,16.1,6
6087,9751,Blockchain and Decentralized Applications,Michael Brown,82.9,Yes,Intermediate,4.6,33516,72.16,0.886,Yes,47.92,5
47131,820,Project Management Fundamentals,Jessica Martinez,11.9,Yes,Advanced,5,21073,448.67,0.674,Yes,32.99,2
11224,259,Project Management Fundamentals,Prof. Emily Johnson,69.3,No,Intermediate,3.9,19190,392.98,0.701,Yes,45.51,5
16221,8340,DevOps and Continuous Deployment,Daniel White,75.9,Yes,Beginner,4.1,17498,425.86,0.843,No,34.05,5
13393,3279,DevOps and Continuous Deployment,Jessica Martinez,58.9,Yes,Beginner,3.8,31606,435.6,0.509,Yes,2.48,4
20052,3694,Python for Beginners,Prof. Emily Johnson,26.1,Yes,Intermediate,4.2,12468,68.24,0.622,Yes,21.69,4
2247,7928,Blockchain and Decentralized Applications,Dr. Mia Walker,10.4,Yes,Beginner,5,28325,101.45,0.551,No,25.98,4
20011,912,Mobile App Development with Swift,Jessica Martinez,72.6,No,Intermediate,3.9,49395,184.67,0.956,Yes,1,4
